"TABLE_NAME","COLUMN_NAME","DATA_TYPE","NULLABLE","DESCRIPTION","PRIMARY_KEY","FK_CANDIDATE"
MT_T_CORP_OFFICER,IS_REQUEST,NUMBER,Y,,,
MT_T_CROP_PERMISSION,ID,NUMBER,N,,,Possible FK
MT_T_CROP_PERMISSION,USER_ID,NUMBER,Y,,,Possible FK
MT_T_CROP_PERMISSION,MENU_ID,NUMBER,Y,,,Possible FK
MT_T_CROP_PERMISSION,CORP_GROUP_ID,NUMBER,Y,,,Possible FK
MT_T_CROP_PERMISSION,CORP_MEMBER_ID,NUMBER,Y,,,Possible FK
MT_T_CROP_PERMISSION,CORP_TYPE,NUMBER,Y,,,
MT_T_C_ATTACHMENT_REQ,ID,NUMBER,N,,,Possible FK
MT_T_C_ATTACHMENT_REQ,NAME_TH,VARCHAR2,Y,,,
MT_T_C_ATTACHMENT_REQ,NAME_EN,VARCHAR2,Y,,,
MT_T_C_ATTACHMENT_REQ,SORT_ORDER,NUMBER,Y,,,
MT_T_C_ATTACHMENT_REQ,IS_ACTIVE,NUMBER,Y,,,
MT_T_C_ATTACHMENT_REQ,CREATE_BY,VARCHAR2,Y,,,
MT_T_C_ATTACHMENT_REQ,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_C_ATTACHMENT_REQ,UPDATE_BY,VARCHAR2,Y,,,
MT_T_C_ATTACHMENT_REQ,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_C_ATTACHMENT_REQ,IS_REQUIRE,NUMBER,Y,,,
MT_T_C_ATTACHMENT_REQ,CHANGE_VERSION,NUMBER,Y,,,
MT_T_C_ATTACHMENT_REQ,CODE,VARCHAR2,Y,,,
MT_T_C_ATTACHMENT_REQ_DT,ID,NUMBER,N,,,Possible FK
MT_T_C_ATTACHMENT_REQ_DT,ATTACHMENT_REQ_ID,NUMBER,Y,,,Possible FK
MT_T_C_ATTACHMENT_REQ_DT,FILE_TYPE,VARCHAR2,Y,,,
MT_T_C_EXAM_REGULATION,ID,NUMBER,N,,,Possible FK
MT_T_C_EXAM_REGULATION,DETAILS_TH,CLOB,Y,,,
MT_T_C_EXAM_REGULATION,DETAILS_EN,CLOB,Y,,,
MT_T_C_EXAM_REGULATION,UPDATE_BY,VARCHAR2,Y,,,
MT_T_C_EXAM_REGULATION,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_C_EXAM_ROUND,ID,NUMBER,N,,,Possible FK
MT_T_C_EXAM_ROUND,CODE,VARCHAR2,Y,,,
MT_T_C_EXAM_ROUND,LICENSE_TYPE_ID,NUMBER,Y,,,Possible FK
MT_T_C_EXAM_ROUND,EXAM_CENTER_ID,NUMBER,Y,,,Possible FK
MT_T_C_EXAM_ROUND,EXAM_LOCATION_ID,NUMBER,Y,,,Possible FK
MT_T_C_EXAM_ROUND,EXAM_DATE,DATE,Y,,,
MT_T_C_EXAM_ROUND,EXAM_TIME_ID,NUMBER,Y,,,Possible FK
MT_T_C_EXAM_ROUND,ADMISSION_S_DATE,DATE,Y,,,
MT_T_C_EXAM_ROUND,ADMISSION_E_DATE,DATE,Y,,,
MT_T_C_EXAM_ROUND,IS_ACTIVE,NUMBER,Y,,,
MT_T_C_EXAM_ROUND,CREATE_BY,VARCHAR2,Y,,,
MT_T_C_EXAM_ROUND,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_C_EXAM_ROUND,UPDATE_BY,VARCHAR2,Y,,,
MT_T_C_EXAM_ROUND,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_C_MINIMUM_AGENT,ID,NUMBER,N,,,Possible FK
MT_T_C_MINIMUM_AGENT,QTY,NUMBER,Y,,,
MT_T_C_MINIMUM_AGENT,IS_ACTIVE,NUMBER,Y,,,
MT_T_C_MINIMUM_AGENT,CREATE_BY,VARCHAR2,Y,,,
MT_T_C_MINIMUM_AGENT,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_C_MINIMUM_AGENT,UPDATE_BY,VARCHAR2,Y,,,
MT_T_C_MINIMUM_AGENT,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_C_MINIMUM_AGENT,LICENSE_TYPE_ID,NUMBER,Y,,,Possible FK
MT_T_C_MINIMUM_CANDIDATE,ID,NUMBER,N,,,Possible FK
MT_T_C_MINIMUM_CANDIDATE,QTY,NUMBER,Y,,,
MT_T_C_MINIMUM_CANDIDATE,CREATE_BY,VARCHAR2,Y,,,
MT_T_C_MINIMUM_CANDIDATE,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_C_MINIMUM_CANDIDATE,UPDATE_BY,VARCHAR2,Y,,,
MT_T_C_MINIMUM_CANDIDATE,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_C_MINIMUM_CANDIDATE,IS_ACTIVE,NUMBER,Y,,,
MT_T_C_MINIMUM_EQUITY,ID,NUMBER,Y,,,Possible FK
MT_T_C_MINIMUM_EQUITY,LICENSE_TYPE_QTY,NUMBER,Y,,,
MT_T_C_MINIMUM_EQUITY,AMOUNT,NUMBER,Y,,,
MT_T_C_MINIMUM_EQUITY,CREATE_BY,VARCHAR2,Y,,,
MT_T_C_MINIMUM_EQUITY,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_C_MINIMUM_EQUITY,UPDATE_BY,VARCHAR2,Y,,,
MT_T_C_MINIMUM_EQUITY,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_C_REQ_REQUIRE_ATTACHMENT,ID,NUMBER,N,,,Possible FK
MT_T_C_REQ_REQUIRE_ATTACHMENT,IS_ACTIVE,NUMBER,Y,"0 = unrequire, 1 = require",,
MT_T_C_REQ_REQUIRE_ATTACHMENT,CREATE_BY,VARCHAR2,Y,,,
MT_T_C_REQ_REQUIRE_ATTACHMENT,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_C_REQ_REQUIRE_ATTACHMENT,UPDATE_BY,VARCHAR2,Y,,,
MT_T_C_REQ_REQUIRE_ATTACHMENT,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_DASHBOARD_ALERT_CONFIG,ID,NUMBER,N,,,Possible FK
MT_T_DASHBOARD_ALERT_CONFIG,ROLE_TYPE_ID,NUMBER,Y,,,Possible FK
MT_T_DASHBOARD_ALERT_CONFIG,IS_ALERT,NUMBER,Y,"0 = ไม่แสดง, 1 = แสดง",,
MT_T_DASHBOARD_ALERT_CONFIG,CREATE_BY,VARCHAR2,Y,,,
MT_T_DASHBOARD_ALERT_CONFIG,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_DASHBOARD_ALERT_CONFIG,UPDATE_BY,VARCHAR2,Y,,,
MT_T_DASHBOARD_ALERT_CONFIG,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_DATA_CORP,ID,NUMBER,N,,,Possible FK
MT_T_DATA_CORP,USER_ID,NUMBER,Y,,,Possible FK
MT_T_DATA_CORP,CORP_TYPE,NUMBER,Y,,,
MT_T_DATA_CORP,CORP_GROUP_ID,NUMBER,Y,,,Possible FK
MT_T_DATA_CORP,CORP_MEMBER_ID,NUMBER,Y,,,Possible FK
MT_T_DATA_GROUP,ID,NUMBER,Y,,,Possible FK
MT_T_DATA_GROUP,USER_ID,NUMBER,Y,,,Possible FK
MT_T_DATA_GROUP,MENU_ID,NUMBER,Y,,,Possible FK
MT_T_DATA_GROUP,GROUP_TYPE,NUMBER,Y,,,
MT_T_DATA_GROUP,IS_CENTRAL,NUMBER,Y,,,
MT_T_DATA_GROUP_PROVINCE,ID,NUMBER,N,,,Possible FK
MT_T_DATA_GROUP_PROVINCE,DATA_GROUP_ID,NUMBER,Y,,,Possible FK
MT_T_DATA_GROUP_PROVINCE,PROVINCE_ID,NUMBER,Y,,,Possible FK
MT_T_DATA_GROUP_REGION,ID,NUMBER,N,,,Possible FK
MT_T_DATA_GROUP_REGION,DATA_GROUP_ID,NUMBER,Y,,,Possible FK
MT_T_DATA_GROUP_REGION,REGION_ID,NUMBER,Y,,,Possible FK
MT_T_DEFAULT_ADMIS_DURATION,ID,NUMBER,Y,,,Possible FK
MT_T_DEFAULT_ADMIS_DURATION,TYPE,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION,NUMBEROFDAYSTARTADMISSION,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION,NUMBEROFDAYENDADMISSION,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION,ISACTIVE,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION,CREATEBY,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION,CREATEDATE,DATE,Y,,,
MT_T_DEFAULT_ADMIS_DURATION,UPDATEBY,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION,UPDATEDATE,DATE,Y,,,
MT_T_DEFAULT_ADMIS_DURATION_DT,ID,NUMBER,N,,,Possible FK
MT_T_DEFAULT_ADMIS_DURATION_DT,DEFAULTADMISDURATIONID,NUMBER,Y,,,Possible FK
MT_T_DEFAULT_ADMIS_DURATION_DT,SQNUMBER,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION_DT,NOOFDATESTARTADMISSION,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION_DT,NOOFDATEENDADMISSION,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION_DT,ADMINISSIONTYPE,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION_DT,NOOFDATESTARTEXAM,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION_DT,NOOFDATEENDEXAM,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION_DT,EXAMDATETYPE,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION_DT,ISACTIVE,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION_DT,CREATEBY,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION_DT,CREATEDATE,DATE,Y,,,
MT_T_DEFAULT_ADMIS_DURATION_DT,UPDATEBY,NUMBER,Y,,,
MT_T_DEFAULT_ADMIS_DURATION_DT,UPDATEDATE,DATE,Y,,,
MT_T_DEFAULT_SEARCH_FILTER,ID,NUMBER,N,,,Possible FK
MT_T_DEFAULT_SEARCH_FILTER,DEFAULT_SEARCH_FILTER,NUMBER,Y, 0 = ปิดส่วนกำหนดเงื่อนการค้นหา   1 = เปิดส่วนกำหนดเงื่อนการค้นหา,,
MT_T_DEFAULT_SEARCH_FILTER,UPDATE_BY,VARCHAR2,Y,,,
MT_T_DEFAULT_SEARCH_FILTER,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_DIGITAL_CERTIFICATE,ID,NUMBER,Y,,,Possible FK
MT_T_DIGITAL_CERTIFICATE,STATUS,NUMBER,Y,สถานะ   ,,
MT_T_DIGITAL_CERTIFICATE,DIGITAL_CERTIFICATE_NO,VARCHAR2,Y,หมายเลขDigital Certificate,,
MT_T_DIGITAL_CERTIFICATE,BUSINESS_TYPE_INFORMATION,VARCHAR2,Y,ข้อมูลประเภทธุรกิจ,,
MT_T_DIGITAL_CERTIFICATE,CONTACT_INFORMATION,VARCHAR2,Y,ข้อมูลประเภทและผู้ติดต่อ,,
MT_T_DIGITAL_CERTIFICATE,APPLY_DATE,TIMESTAMP(6),Y,วันที่สมัคร,,
MT_T_DIGITAL_CERTIFICATE,EXPIRE_DATE,TIMESTAMP(6),Y,วันหมดอายุ,,
MT_T_DIGITAL_CERTIFICATE,IMPORTER,VARCHAR2,Y,ผู้นำเข้า,,
MT_T_DIGITAL_CERTIFICATE,IMPORT_DATE,TIMESTAMP(6),Y,วันที่นำเข้า,,
MT_T_DIGITAL_CERTIFICATE,OIC_APPROVAL,VARCHAR2,Y,ผู้อนุมัติของสำนักงาน คปภ.,,
MT_T_DIGITAL_CERTIFICATE,APPROVE_DATE,TIMESTAMP(6),Y,วันที่อนุมัติ,,
MT_T_DIGITAL_CERTIFICATE,IS_ACTIVE,NUMBER,Y,,,
MT_T_DIGITAL_CERTIFICATE,CREATE_BY,VARCHAR2,Y,,,
MT_T_DIGITAL_CERTIFICATE,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_DIGITAL_CERTIFICATE,UPDATE_BY,VARCHAR2,Y,,,
MT_T_DIGITAL_CERTIFICATE,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_DIGITAL_CERTIFICATE,CORP_MEMBER_ID,NUMBER,Y,,,Possible FK
MT_T_DISTRICT,ID,NUMBER,Y,,,Possible FK
MT_T_DISTRICT,PROVINCE_ID,NUMBER,Y,,,Possible FK
MT_T_DISTRICT,PROVINCE_CODE,VARCHAR2,Y,,,
MT_T_DISTRICT,CODE,VARCHAR2,Y,,,
MT_T_DISTRICT,NAME_TH,VARCHAR2,Y,,,
MT_T_DISTRICT,NAME_EN,VARCHAR2,Y,,,
MT_T_DISTRICT,ABB_NAME_TH,VARCHAR2,Y,,,
MT_T_DISTRICT,ABB_NAME_EN,VARCHAR2,Y,,,
MT_T_DISTRICT,OTHER_CODE,VARCHAR2,Y,,,
MT_T_DISTRICT,IS_ACTIVE,NUMBER,Y,,,
MT_T_DISTRICT,CREATE_BY,VARCHAR2,Y,,,
MT_T_DISTRICT,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_DISTRICT,UPDATE_BY,VARCHAR2,Y,,,
MT_T_DISTRICT,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_DISTRICT,TRANSFER_STATUS,NUMBER,Y,"0 = เพิ่มใหม่รอ Transfer เข้ารtบบ AG, 1= Transfer เข้าระบบ AG แล้ว",,
MT_T_DISTRICT,TRANSFER_DATE,TIMESTAMP(6),Y,,,
MT_T_DISTRICT_TEMP,ID,NUMBER,Y,,,Possible FK
MT_T_DISTRICT_TEMP,PROVINCE_ID,NUMBER,Y,,,Possible FK
MT_T_DISTRICT_TEMP,PROVINCE_CODE,VARCHAR2,Y,,,
MT_T_DISTRICT_TEMP,CODE,VARCHAR2,Y,,,
MT_T_DISTRICT_TEMP,NAME_TH,VARCHAR2,Y,,,
MT_T_DISTRICT_TEMP,COLUMN1,VARCHAR2,Y,,,
MT_T_DISTRICT_TEMP,ABB_NAME_TH,VARCHAR2,Y,,,
MT_T_DISTRICT_TEMP,ABB_NAME_EN,VARCHAR2,Y,,,
MT_T_DISTRICT_TEMP,OTHER_CODE,VARCHAR2,Y,,,
MT_T_DISTRICT_TEMP,IS_ACTIVE,NUMBER,Y,,,
MT_T_DISTRICT_TEMP,CREATE_BY,VARCHAR2,Y,,,
MT_T_DISTRICT_TEMP,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_DISTRICT_TEMP,UPDATE_BY,VARCHAR2,Y,,,
MT_T_DISTRICT_TEMP,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_DISTRICT_TEMP,TRANSFER_STATUS,NUMBER,Y,,,
MT_T_DISTRICT_TEMP,TRANSFER_DATE,TIMESTAMP(6),Y,,,
MT_T_DOWNLOAD_ATTACHMENT,ID,NUMBER,N,,,Possible FK
MT_T_DOWNLOAD_ATTACHMENT,MENU_ID,NUMBER,Y,,,Possible FK
MT_T_DOWNLOAD_ATTACHMENT,KEY,VARCHAR2,Y,,,
MT_T_D_CORP_GROUP_PERMISSION,ID,NUMBER,N,,,Possible FK
MT_T_D_CORP_GROUP_PERMISSION,MENU_ID,NUMBER,Y,,,Possible FK
MT_T_D_CORP_GROUP_PERMISSION,CORP_GROUP_ID,NUMBER,Y,,,Possible FK
MT_T_D_CORP_MEMBER_PERMISSION,ID,NUMBER,N,,,Possible FK
MT_T_D_CORP_MEMBER_PERMISSION,MENU_ID,NUMBER,Y,,,Possible FK
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,NUMBER,Y,,,Possible FK
MT_T_D_DATA_GROUP,ID,NUMBER,Y,,,Possible FK
MT_T_D_DATA_GROUP,ROLE_TYPE_ID,NUMBER,Y,,,Possible FK
MT_T_D_DATA_GROUP,MENU_ID,NUMBER,Y,,,Possible FK
MT_T_D_DATA_GROUP,GROUP_TYPE,NUMBER,Y,"1 = ทั้งหมด,
2 = ส่วนกลาง/ภูมิภาค,
3 = ระดับภาค,
4 = ระดับจังหวัด",,
MT_T_D_DATA_GROUP,IS_CENTRAL,NUMBER,Y,"1 = ส่วนกลาง,
2 = ส่วนภูมิภาค",,
MT_T_D_DATA_GROUP_PROVINCE,ID,NUMBER,N,,,Possible FK
MT_T_D_DATA_GROUP_PROVINCE,DATA_GROUP_ID,NUMBER,Y,,,Possible FK
MT_T_D_DATA_GROUP_PROVINCE,PROVINCE_ID,NUMBER,Y,,,Possible FK
MT_T_D_DATA_GROUP_REGION,ID,NUMBER,N,,,Possible FK
MT_T_D_DATA_GROUP_REGION,DATA_GROUP_ID,NUMBER,Y,,,Possible FK
MT_T_D_DATA_GROUP_REGION,REGION_ID,NUMBER,Y,,,Possible FK
MT_T_D_MENU,ID,NUMBER,Y,,,Possible FK
MT_T_D_MENU,NAME_TH,VARCHAR2,Y,,,
MT_T_D_MENU,NAME_EN,VARCHAR2,Y,,,
MT_T_D_MENU,PATH_ICON,VARCHAR2,Y,,,
MT_T_D_MENU,URL,VARCHAR2,Y,,,
MT_T_D_MENU,HAS_SUB_MENU,NUMBER,Y,,,
MT_T_D_MENU,SORT_ORDER,NUMBER,Y,,,
MT_T_D_MENU,TYPE,VARCHAR2,Y,,,
MT_T_D_MENU,IS_ACTIVE,NUMBER,Y,,,
MT_T_D_MENU,CREATE_BY,NUMBER,Y,,,
MT_T_D_MENU,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_D_MENU,UPDATE_BY,NUMBER,Y,,,
MT_T_D_MENU,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_D_MENU,MENU_TYPE,NUMBER,Y,,,
MT_T_D_ROLE_PERMISSION_MENU,ID,NUMBER,Y,,,Possible FK
MT_T_D_ROLE_PERMISSION_MENU,ROLE_TYPE_ID,NUMBER,Y,,,Possible FK
MT_T_D_ROLE_PERMISSION_MENU,MENU_ID,NUMBER,Y,,,Possible FK
MT_T_D_ROLE_PERMISSION_MENU,IS_INSERT,NUMBER,Y,,,
MT_T_D_ROLE_PERMISSION_MENU,IS_UPDATE,NUMBER,Y,,,
MT_T_D_ROLE_PERMISSION_MENU,IS_DEL,NUMBER,Y,,,
MT_T_D_ROLE_PERMISSION_MENU,IS_VIEWONLY,NUMBER,Y,,,
MT_T_D_ROLE_PERMISSION_MENU,IS_ACTIVE,NUMBER,Y,,,
MT_T_D_ROLE_PERMISSION_MENU,CREATE_BY,VARCHAR2,Y,,,
MT_T_D_ROLE_PERMISSION_MENU,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_D_ROLE_PERMISSION_MENU,UPDATE_BY,VARCHAR2,Y,,,
MT_T_D_ROLE_PERMISSION_MENU,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_D_USER_PERMISSION_MENU,ID,NUMBER,Y,,,Possible FK
MT_T_D_USER_PERMISSION_MENU,USER_ID,NUMBER,Y,,,Possible FK
MT_T_D_USER_PERMISSION_MENU,MENU_ID,NUMBER,Y,,,Possible FK
MT_T_D_USER_PERMISSION_MENU,IS_INSERT,NUMBER,Y,,,
MT_T_D_USER_PERMISSION_MENU,IS_UPDATE,NUMBER,Y,,,
MT_T_D_USER_PERMISSION_MENU,IS_DEL,NUMBER,Y,,,
MT_T_D_USER_PERMISSION_MENU,IS_VIEWONLY,NUMBER,Y,,,
MT_T_EDUCATION,ID,NUMBER,N,,,Possible FK
MT_T_EDUCATION,CODE,VARCHAR2,Y,,,
MT_T_EDUCATION,NAME_TH,VARCHAR2,Y,,,
MT_T_EDUCATION,NAME_EN,VARCHAR2,Y,,,
MT_T_EDUCATION,IS_ACTIVE,NUMBER,Y,,,
MT_T_EDUCATION,CREATE_BY,VARCHAR2,Y,,,
MT_T_EDUCATION,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_EDUCATION,UPDATE_BY,VARCHAR2,Y,,,
MT_T_EDUCATION,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_EDUCATION,TRANSFER_STATUS,NUMBER,Y,"0 = เพิ่มใหม่รอ Transfer เข้ารtบบ AG, 1= Transfer เข้าระบบ AG แล้ว",,
MT_T_EDUCATION,TRANSFER_DATE,TIMESTAMP(6),Y,,,
MT_T_EDUCATION,SORT_ORDER,NUMBER,Y,,,
MT_T_EMAIL_SMS_CONFIG,ID,NUMBER,N,,,Possible FK
MT_T_EMAIL_SMS_CONFIG,FUNCTION_NAME,VARCHAR2,Y,,,
MT_T_EMAIL_SMS_CONFIG,IS_SEND_MAIL,NUMBER,Y,"1= ส่ง, 0 = ไม่ส่ง",,
MT_T_EMAIL_SMS_CONFIG,MAIL_SUBJECT,VARCHAR2,Y,,,
MT_T_EMAIL_SMS_CONFIG,IS_SEND_SMS,NUMBER,Y,"1= ส่ง, 0 = ไม่ส่ง",,
MT_T_EMAIL_SMS_CONFIG,SMS_BODY,VARCHAR2,Y,,,
MT_T_EMAIL_SMS_CONFIG,IS_ACTIVE,NUMBER,Y,,,
MT_T_EMAIL_SMS_CONFIG,CREATE_BY,VARCHAR2,Y,,,
MT_T_EMAIL_SMS_CONFIG,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_EMAIL_SMS_CONFIG,UPDATE_BY,VARCHAR2,Y,,,
MT_T_EMAIL_SMS_CONFIG,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_EMAIL_SMS_CONFIG,MAIL_BODY,CLOB,Y,,,
MT_T_EMAIL_SMS_CONFIG,IS_SHOW_DASHBOARD,NUMBER,Y,"1 = แสดง, 0 = ไม่แสดง",,
MT_T_EMPLOYEE,ID,NUMBER,Y,,,Possible FK
MT_T_EMPLOYEE,PREFIX_ID,NUMBER,Y,,,Possible FK
MT_T_EMPLOYEE,FIRST_NAME_TH,VARCHAR2,Y,,,
MT_T_EMPLOYEE,FIRST_NAME_EN,VARCHAR2,Y,,,
MT_T_EMPLOYEE,LAST_NAME_TH,VARCHAR2,Y,,,
MT_T_EMPLOYEE,LAST_NAME_EN,VARCHAR2,Y,,,
MT_T_EMPLOYEE,EMAIL,VARCHAR2,Y,,,
MT_T_EMPLOYEE,PHONE_NUMBER,VARCHAR2,Y,,,
MT_T_EMPLOYEE,FAX,VARCHAR2,Y,,,
MT_T_EMPLOYEE,ADDRESS,VARCHAR2,Y,,,
MT_T_EMPLOYEE,PROVINCE_ID,NUMBER,Y,,,Possible FK
MT_T_EMPLOYEE,DISTRICT_ID,NUMBER,Y,,,Possible FK
MT_T_EMPLOYEE,SUB_DISTRICT_ID,NUMBER,Y,,,Possible FK
MT_T_EMPLOYEE,POSTCODE_ID,NUMBER,Y,,,Possible FK
MT_T_EMPLOYEE,IS_ACTIVE,NUMBER,Y,,,
MT_T_EMPLOYEE,CREATE_BY,VARCHAR2,Y,,,
MT_T_EMPLOYEE,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_EMPLOYEE,UPDATE_BY,VARCHAR2,Y,,,
MT_T_EMPLOYEE,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_EMPLOYEE,EMPLOYEE_CODE,VARCHAR2,Y,,,
MT_T_EMPLOYEE,POSITION_TH,VARCHAR2,Y,,,
MT_T_EMPLOYEE,POSITION_EN,VARCHAR2,Y,,,
MT_T_EMPLOYEE,DEPARTMENT_TH,VARCHAR2,Y,,,
MT_T_EMPLOYEE,DEPARTMENT_EN,VARCHAR2,Y,,,
MT_T_EMPLOYEE,IMAGE_NAME,VARCHAR2,Y,,,
MT_T_EMPLOYEE,FULLNAME_TH,VARCHAR2,Y,,,
MT_T_EMPLOYEE,FULLNAME_EN,VARCHAR2,Y,,,
MT_T_EMPLOYEE,PREFIX_NAME_TH,VARCHAR2,Y,,,
MT_T_EMPLOYEE,PREFIX_NAME_EN,VARCHAR2,Y,,,
MT_T_EMPLOYEE,EMP_STATUS_TH,VARCHAR2,Y,,,
MT_T_EMPLOYEE,EMP_STATUS_EN,VARCHAR2,Y,,,
MT_T_EMPLOYEE,IS_USED,NUMBER,Y,,,
MT_T_EMPLOYEE,GENDER,NUMBER,Y,,,
MT_T_EMPLOYEE,A_USER_AD,VARCHAR2,Y,,,
MT_T_EMPLOYEE,TRANSFER_STATUS,NUMBER,Y,"0 = เพิ่มใหม่รอ Transfer เข้ารtบบ AG, 1= Transfer เข้าระบบ AG แล้ว",,
MT_T_EMPLOYEE,TRANSFER_DATE,TIMESTAMP(6),Y,,,
MT_T_ERROR_MESSAGE,ID,NUMBER,N,,,Possible FK
MT_T_ERROR_MESSAGE,PAGE_NAME,VARCHAR2,Y,,,
MT_T_ERROR_MESSAGE,POPUP_CODE,VARCHAR2,Y,,,
MT_T_ERROR_MESSAGE,TEXT_TH,VARCHAR2,Y,,,
MT_T_ERROR_MESSAGE,TEXT_EN,VARCHAR2,Y,,,
MT_T_ERROR_MESSAGE,DISPLAY_NAME_TH,VARCHAR2,Y,,,
MT_T_ERROR_MESSAGE,DISPLAY_NAME_EN,VARCHAR2,Y,,,
MT_T_ERROR_MESSAGE,UPDATE_BY,VARCHAR2,Y,,,
MT_T_ERROR_MESSAGE,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_ERROR_MESSAGE,IS_ERROR_MASSAGE,NUMBER,Y,"null = ทั่วไป, 1 = Error",,
MT_T_EXAMINER_SETTING,ID,NUMBER,N,,,Possible FK
MT_T_EXAMINER_SETTING,LICENSE_TYPE_ID,NUMBER,Y,,,Possible FK
MT_T_EXAMINER_SETTING,QTY,NUMBER,Y,,,
MT_T_EXAMINER_SETTING,IS_ACTIVE,NUMBER,Y,,,
MT_T_EXAMINER_SETTING,CREATE_BY,VARCHAR2,Y,,,
MT_T_EXAMINER_SETTING,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_EXAMINER_SETTING,UPDATE_BY,VARCHAR2,Y,,,
MT_T_EXAMINER_SETTING,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_EXAM_CENTER,ID,NUMBER,N,,,Possible FK
MT_T_EXAM_CENTER,PROVINCE_ID,NUMBER,Y,,,Possible FK
MT_T_EXAM_CENTER,CODE,VARCHAR2,Y,,,
MT_T_EXAM_CENTER,NAME_TH,VARCHAR2,Y,,,
MT_T_EXAM_CENTER,NAME_EN,VARCHAR2,Y,,,
MT_T_EXAM_CENTER,IS_ACTIVE,NUMBER,Y,,,
MT_T_EXAM_CENTER,CREATE_BY,VARCHAR2,Y,,,
MT_T_EXAM_CENTER,CREATE_DATE,TIMESTAMP(6),Y,,,
MT_T_EXAM_CENTER,UPDATE_BY,VARCHAR2,Y,,,
MT_T_EXAM_CENTER,UPDATE_DATE,TIMESTAMP(6),Y,,,
MT_T_EXAM_CENTER,ADDRESS,VARCHAR2,Y,,,
MT_T_EXAM_CENTER,SUB_DISTRICT_ID,NUMBER,Y,,,Possible FK
MT_T_EXAM_CENTER,DISTRICT_ID,NUMBER,Y,,,Possible FK
MT_T_EXAM_CENTER,TYPE,NUMBER,Y,"1= คปภ., 2= ภายนอก",,
MT_T_EXAM_CENTER,STATUS,NUMBER,Y,"1 = insert, 2 = transfer to AG",,
MT_T_EXAM_CENTER,POSTCODE_ID,NUMBER,Y,,,Possible FK
MT_T_EXAM_CENTER,REGION_GROUP_ID,NUMBER,Y,,,Possible FK
MT_T_EXAM_CENTER,EXAM_RESULT_RECEIVE_TYPE,NUMBER,Y,"1 = ส่งทีละราย  2 = ส่งพร้อมกันทุกราย",,
MT_T_EXAM_CENTER,LATITUDE,VARCHAR2,Y,,,
MT_T_EXAM_CENTER,LONGTITUDE,VARCHAR2,Y,,,
